bjd rv_gz rv_gz_err rv_esp rv_esp_err rv_bart rv_bart_err rv_lbl rv_lbl_err fwhm_gz fwhm_gz_err asym asym_err bis bis_err fwhm_esp fwhm_esp_err contrast contrast_err s s_err ha ha_err na na_err ca ca_err dlw dlw_err fwhm_lbl fwhm_lbl_err
2460879.865858010016381741 0.016489428828167702 0.001437330716944500 1.578451813466420051 0.001951402845160400 1.576106965852685171 0.000960897862204100 1.351720371702534340 0.000728954200909748 3.211312958505479820 0.003902805690320900 -0.001696210314300600 0.001337592677452000 -0.003262088197091000 0.003902805690320900 3.211941978000000031 0.003575045000000000 27.640474999999998573 0.030765000000000001 7711.471456999998736137 23.152967000000000297 2.981897000000000020 0.000514000000000000 0.233306000000000013 0.000302000000000000 7.356772999999998675 0.022176999999999902 -0.000030157077435800 0.000000512647529900 6.853585599777436421 0.001110221836263177
2460880.864648960065096617 0.003497674459920300 0.001544461074778700 1.563710523456870005 0.001850219618162600 1.560298538112604882 0.000915395136881900 1.334299526942252401 0.000707974742613302 3.207312080750619909 0.003700439236325200 -0.003203615903448800 0.001275207442294100 -0.005226159346549600 0.003700439236325200 3.209451542000000046 0.003406422000000000 27.725584999999998814 0.029426999999999901 7498.793719000000237429 21.020575999999998373 3.048106999999999900 0.000493000000000000 0.233659000000000006 0.000287000000000000 7.153058999999999834 0.020135000000000000 -0.000007426974260600 0.000000528838438900 6.848382334067927069 0.001078003624957875
2460881.904021639842540026 -0.008629291606605700 0.001958208088520400 1.546384293302440094 0.002039807166794400 1.546727674573896705 0.000960326365232000 1.324293342852382649 0.000768783237350542 3.219237494864179983 0.004079614333588900 -0.003862163196218700 0.001406372890540100 -0.000924469975570100 0.004079614333588900 3.219910822000000117 0.003715083000000000 27.808330000000001547 0.032085000000000002 6596.755659000000378001 21.574352000000001084 2.750973999999999808 0.000537000000000000 0.217371000000000009 0.000316000000000000 6.289037999999999684 0.020664999999999802 -0.000017726548063100 0.000000498566224800 6.825237530895382321 0.001171311511925331
2460890.814616260118782520 0.000178742927291500 0.001104373199735700 1.561607671716259915 0.002193566206104500 1.561303078347366702 0.001126804845886000 1.336441083669310581 0.000829725106477488 3.196796306860040016 0.004387132412209000 -0.002615288341780500 0.001527368237853500 0.004661632461430500 0.004387132412209000 3.199319593999999878 0.003974110000000000 27.994838999999998919 0.034773999999999902 6016.674600000000282307 25.389897999999998746 2.590136000000000216 0.000562000000000000 0.189035000000000009 0.000342000000000000 5.733405000000000307 0.024320000000000001 -0.000038683193846700 0.000000477179998000 6.814962066074365055 0.001261478895242362
2460920.754250830039381981 0.008239782579596500 0.002035554481890600 1.568823057628869977 0.002018566352254900 1.566735447613887500 0.001002140239634000 1.343984070806463871 0.000763705276267817 3.210567054577348589 0.004037132704509800 -0.003302617449458100 0.001383835085660300 -0.004704073209511800 0.004037132704509800 3.202273141000000045 0.003643871000000000 27.455573000000001116 0.031241999999999801 9131.825892000000749249 27.009689000000001613 3.722030999999999867 0.000571000000000000 0.304447999999999719 0.000333000000000000 8.717266000000000403 0.025871000000000002 -0.000035372516109400 0.000000504154172700 6.838519256996877793 0.001163018344213817
2460933.729393308982253075 0.000230241070687600 0.001811517342226300 1.556275264102239930 0.003096528984987800 1.557179626295234431 0.001419070299534100 1.332737601891378354 0.001077445658140734 3.201515519839828627 0.006193057969975700 -0.003992871071556100 0.002152263955683800 0.002319451630246000 0.006193057969975700 3.203176684999999857 0.005483301000000000 27.793282000000001375 0.047577000000000001 5734.026238999999804946 37.680439999999997269 2.532551000000000219 0.000816000000000000 0.187049999999999911 0.000509000000000000 5.462668999999999997 0.036091999999999902 -0.000073488359036900 0.000000398683511000 6.813441000707636697 0.001640953790193069
2460934.827308849431574345 0.009587816522861800 0.001093563167738200 1.567899404155630005 0.001517836355722300 1.568802790158416505 0.000766025257474700 1.345118012581508093 0.000617841808378283 3.206922375552100135 0.003035672711444600 -0.003602254359439100 0.001052324401202300 -0.004391735395576600 0.003035672711444600 3.205318851999999996 0.002862547000000000 27.713127000000000066 0.024750000000000001 7711.761746000000130152 15.080216999999999317 3.354038000000000075 0.000413000000000000 0.236581000000000014 0.000232000000000000 7.357051000000000229 0.014445000000000000 0.000023797605110100 0.000000613685003300 6.832450757396992813 0.000940799773631455
2460936.788799140136688948 -0.005466570337188300 0.001268223336292200 1.554535876005270101 0.001467751671150100 1.552204031671145623 0.000811885298558400 1.328520954997487680 0.000587433673627694 3.226049276075519945 0.002935503342300300 -0.003018016996791900 0.000988802584790900 0.001135173770331100 0.002935503342300300 3.223231227999999948 0.002777323000000000 27.115932000000000812 0.023365000000000000 12478.773204999999506981 20.233436000000001087 4.840334000000000358 0.000433000000000000 0.361485000000000001 0.000239000000000000 11.923154000000000252 0.019380999999999801 0.000017598915569400 0.000000642094783300 6.880132597960976426 0.000893828046007043
2460950.696686900220811367 0.000462858941383400 0.002348266610428200 1.561323485201659977 0.002393542538428200 1.557525472540865819 0.001008876574910300 1.334293431232800309 0.000874156119079243 3.207885751400508578 0.004787085076856500 -0.001333788147995400 0.001664238713097600 -0.008263692210795700 0.004787085076856500 3.194127917999999955 0.004217721000000000 27.683471999999998303 0.036554999999999900 5165.351139999999759311 21.023189999999999600 2.552766999999999786 0.000620000000000000 0.214254000000000000 0.000381000000000000 4.917961000000000027 0.020136999999999902 -0.000038903041961700 0.000000456568600400 6.813217499700455981 0.001332385757319672
2460951.748518330045044422 -0.004467801866722000 0.001653858371091800 1.552286855547289957 0.001661180725628900 1.553601433947584765 0.000855429352480600 NaN NaN 3.200578957365940003 0.003322361451257900 -0.003619439915420900 0.001160027425737000 0.006874730795570300 0.003322361451257900 3.196195497999999802 0.003047023000000000 27.792484999999999218 0.026495000000000001 4941.301824000000124215 11.541928999999999661 2.364116999999999802 0.000420000000000000 0.192950000000000010 0.000248000000000000 4.703354000000000035 0.011055000000000001 0.000012573630418600 0.000000566367412000 NaN NaN
