bjd,selfrv,selfrv_err,maskrv,maskrv_err,fwhm,fwhm_err,flux_asym,flux_asym_err,bis,bis_err
2460951.74851833,0.00400624563507645,0.0022103106168782716,1.55228685554729,0.00166118072562899,3.20057895736594,0.00332236145125798,-0.00361943991542098,0.00116002742573702,0.00687473079557033,0.00332236145125798
2460951.77179152,-0.007395816753731414,0.0035175153746100913,1.55307049132856,0.00163868910074711,3.20178289049648,0.00327737820149423,-0.00242158769303814,0.00114364584200674,-0.00377357932173084,0.00327737820149423
2460961.74413363,0.01745635850720538,0.005401113675218726,1.58187470966144,0.00130889671476394,3.16383952752326,0.00261779342952788,-0.0083316717530764,0.000842092433081532,0.00896587240417213,0.00261779342952788
2460962.73141491,-0.00022909843274478858,0.002722833717609312,1.55538760381919,0.00164786024675404,3.207533654669,0.00329572049350808,-0.0027135369573435,0.00114781771140622,0.0015619251658936,0.00329572049350808
2460963.78237876,-0.0041959372655913,0.0028786140026942826,1.55928398309908,0.00137972520515436,3.20078101495596,0.00275945041030872,-0.00388313384867558,0.000964688517662032,0.00533728066954309,0.00275945041030872
2460965.77504915,0.014503775829334521,0.005231287365033662,1.56369690857258,0.0019384205377212,3.19130426089536,0.0038768410754424,-0.00485899857443616,0.00134827705438134,0.00432460946968449,0.0038768410754424
2460966.69675282,0.02174089343149947,0.0028093631334805804,1.58557961347579,0.00163638803740973,3.20942011965968,0.00327277607481946,-0.00172441505863773,0.00112999828820237,-0.00955309291461481,0.00327277607481946
2460967.74989545,-0.008499244423253567,0.002161992069822148,1.54452866156682,0.00144895412581392,3.22206083261918,0.00289790825162784,-0.00440966492507197,0.00099436466974729,-0.00450024309452646,0.00289790825162784
2460968.62354988,0.010265382255035713,0.0024581560131189976,1.56086043806476,0.00176614032563593,3.20188157558707,0.00353228065127187,-0.00346871620289043,0.0012289759721425,-0.0013749199711357,0.00353228065127187
2460980.68869054,-0.0017234703172247464,0.0022985389466654367,1.54715255924222,0.0015395169831408,3.20364279585998,0.00307903396628159,-0.00331735483321652,0.00106722703273077,0.00518774540769118,0.00307903396628159
2460994.60012398,0.0041785503369498895,0.0035449607213600327,1.56613043421441,0.00190768698461927,3.19288343848339,0.00381537396923854,-0.00242588607439537,0.00133733817490307,0.000718341833330083,0.00381537396923854
2460997.76500332,0.019616695655500054,0.0028982863043851047,1.58001149628355,0.00237125428295695,3.22408322303511,0.0047425085659139,-0.00104683714122343,0.0016199743286293,-0.00991907769767364,0.0047425085659139
2460998.73669394,-0.015021188158166726,0.004076191672676124,1.54407874262517,0.00191525371892964,3.20626767440964,0.00383050743785929,-0.00438393673366187,0.00131171937239361,0.00892546076959233,0.00383050743785929
2460999.65359844,-0.004790640279674953,0.0022426158145763633,1.54535095929813,0.00199268387277051,3.21836612437059,0.00398536774554101,-0.00436367906551731,0.00137083101608018,0.00203313145086992,0.00398536774554101
2461000.55063968,-0.00016525730744174045,0.006231590414285124,1.55266437073235,0.00247721881985507,3.19671483404788,0.00495443763971013,-0.00419307713268525,0.00173572502675189,0.00874716772155826,0.00495443763971013
2461007.55080753,0.012998086631833631,0.0025984422793073835,1.5718118887275,0.00158445781490753,3.21773424998043,0.00316891562981505,-0.00192137071044414,0.00109863246757361,-0.000620661203818429,0.00316891562981505
2461008.69762348,-0.0009395605941929,0.0025117840197144397,1.55825468729817,0.00157139554623092,3.20064224987127,0.00314279109246185,-0.00564993795653974,0.00109795508091844,0.00376786229653292,0.00314279109246185
2461009.55718083,0.019946201099675022,0.002540423571189791,1.57696944959058,0.00159098653518293,3.20424710771815,0.00318197307036587,-0.00247162281255888,0.00110828767707674,-0.000250760816338014,0.00318197307036587
2461024.6053946,-0.01365397083724992,0.002372680792040208,1.54696474760189,0.00152735862063134,3.19838037649785,0.00305471724126268,-0.00556273061955443,0.00106352969797723,0.00351655177440224,0.00305471724126268
2461029.56129618,-0.009829212747079877,0.003115379599490769,1.55184543022913,0.00154377881844196,3.21528782525564,0.00308755763688392,-0.00265174813132219,0.00106385236877245,-0.00182991363827223,0.00308755763688392
2461034.58838245,0.001546532107725685,0.0033829065152324632,1.56625930749565,0.00174083350466412,3.21518249917463,0.00348166700932824,-0.00211339607807302,0.0012030222893968,-0.00800508454192106,0.00348166700932824
2461035.5559777,0.009979184540245234,0.003012034656184342,1.5624416820578,0.00192871586276831,3.21638306807878,0.00385743172553662,-0.00199249169654956,0.00132532929350274,-0.00876091703697046,0.00385743172553662
2461054.60948785,-0.019560535786802346,0.002299249046467785,1.5411356993927,0.00167199284012783,3.21371741677542,0.00334398568025566,-0.0043417471771311,0.00115345449461237,0.00287267587100404,0.00334398568025566
2461056.57822463,0.003277815894583856,0.002764147479422815,1.56793531094422,0.00185916986359869,3.2005114839093,0.00371833972719738,-0.00346524092301698,0.00130039487993224,-0.00910042842882164,0.00371833972719738
2461058.54542024,0.007260672071815693,0.006478045361140682,1.56838083498805,0.00277080075420956,3.20740524787551,0.00554160150841911,-0.003985820344406,0.00191616813292636,-0.00441193541843621,0.00554160150841911
2461061.57875781,-0.007039633488906667,0.0033285803329377622,1.55355953038928,0.00192316408228868,3.19871318079877,0.00384632816457736,-0.00298010643696405,0.00134158549581153,-0.000894482215244352,0.00384632816457736
