BJD FluxNorm FluxNormErr Airmass FWHM_TL SkyBg
2460900.81444444 0.9694145 0.0362942 1.4824 2.0832 29544.79
2460900.81459491 0.99731296 0.03671612 1.48132 2.2874 29511.846
2460900.8147338 0.9748446 0.03633905 1.48026 2.2351 29476.86
2460900.81488426 0.9753958 0.03617718 1.47918 2.1506 29481.092
2460900.81503472 1.0219847 0.03668106 1.47811 2.1262 29436.06
2460900.81518519 1.0008935 0.03659069 1.47703 2.3022 29497.967
2460900.81533565 1.0179126 0.03645914 1.47597 2.2029 29434.557
2460900.81547454 1.011759 0.0362185 1.47491 2.2626 29397.238
2460900.815625 1.03838 0.03659867 1.47385 2.1966 29397.197
2460900.81577546 0.98548186 0.03612295 1.4728 2.2319 29397.08
2460900.81592593 0.99852026 0.03610198 1.47174 2.2627 29366.023
2460900.81606482 1.0174127 0.03650918 1.4707 2.2313 29375.146
2460900.81621528 1.0182918 0.0361844 1.46965 2.2662 29384.096
2460900.81636574 1.0419357 0.03656842 1.46861 2.3352 29438.979
2460900.81650463 0.9795069 0.03582216 1.46757 2.2536 29383.627
2460900.81665509 1.0271637 0.03645889 1.46654 2.2128 29405.326
2460900.81680556 0.98786896 0.03585874 1.46551 2.097 29413.965
2460900.81695602 1.0090643 0.03597417 1.46447 2.2414 29412.764
2460900.81709491 1.025616 0.03665892 1.46344 2.2897 29435.684
2460900.81724537 0.9808406 0.03593769 1.46242 2.3556 29380.582
2460900.81739583 1.0355477 0.03646243 1.46137 2.1988 29338.566
2460900.8175463 1.0217496 0.03610609 1.46035 2.2271 29338.299
2460900.81769676 0.9996292 0.03578005 1.45933 2.165 29346.2
2460900.81783565 0.9935999 0.03577812 1.45831 2.3313 29328.607
2460900.81798611 1.0061646 0.03598952 1.4573 2.2245 29256.531
2460900.81813657 0.995258 0.03541325 1.45629 2.1706 29244.568
2460900.81828704 0.9902862 0.03577245 1.45529 2.2228 29250.102
2460900.81842593 0.9854305 0.03571874 1.45428 2.3008 29206.363
2460900.81857639 0.9808346 0.03538029 1.45328 2.18 29201.693
2460900.81872685 0.96907735 0.0354751 1.45228 2.367 29183.45
2460900.81887731 0.9981829 0.0353975 1.45128 2.1794 29142.082
2460900.81902778 1.0185517 0.03593116 1.45029 2.247 29151.41
2460900.81916667 1.0065513 0.03557381 1.4493 2.2525 29148.832
2460900.81931713 0.9736007 0.03521158 1.44831 2.0035 29111.918
2460900.81946759 1.0067074 0.03540747 1.44733 2.0699 29128.549
2460900.81961806 0.93660724 0.0350627 1.44633 2.0509 29111.822
2460900.81976852 1.0244998 0.03537747 1.44535 2.1114 29100.992
2460900.81990741 0.967996 0.03515219 1.44437 2.105 29130.094
2460900.82005787 1.0028554 0.03542149 1.44339 2.2425 29124.342
2460900.82020833 1.0011873 0.03489955 1.44242 2.2325 29106.232
2460900.8203588 1.0228697 0.03540262 1.44145 2.3162 29126.307
2460900.82049769 0.9927984 0.03487949 1.44048 2.1276 29085.986
2460900.82064815 0.97460055 0.03495457 1.43952 2.2247 29111.098
2460900.82079861 0.97556967 0.03508932 1.43856 2.0517 29067.297
